"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Published","Published At","Published Scope","Template Suffix","URL","Custom Collections","Smart Collections"
"9118469063","lombardi-power-recliner","UPDATE","Lombardi Power Recliner","<p>Covered in beautiful salsa leather, this power reclining collection is eye-catching and beyond comfortable. It exudes style and luxury.</p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p>39.5"" W x 38"" D x 39.5"" H</p>
<p><span>Material: Leather Match - Top-grain leather where the body touches, vinyl</span><br><span>sides.</span></p>","Mstar","recliners","BF2019, clearance, color-red, feature-console, feature-power, material-leather-match, motion, NY, power-recliners, preorder, style-contemporary, under-1000, under-1500, under-2000, width-35-45","REPLACE","2016-09-22T09:13:27-04:00","2020-01-18T23:11:19-05:00","true","2019-11-13T12:48:47-05:00","web","","https://www.jenniferfurniture.com/products/lombardi-power-recliner","email-featured-sale","seating, recliners, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, color-red, style-contemporary, guardsman-exclude-sectional, material-leather-match, feature-power, power-recliners, delivery-chairs, all-active-products, lombardi-power-motion-living-room-collection, width-35-45, closeout-and-clearance, power-lift-recliner, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, preorder, living-room-upholstery, living-room-chairs, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"9127321031","alden-power-reclining-loveseat-with-console","UPDATE","Alden Power Reclining Loveseat with Console","<p><span>Relax in style with the Alden Power Collection.  Featuring supple gray leather seating, contrast accent stitching, and contemporary style that makes this collection look as good as it feels. </span> Includes console storage and cup holders.</p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p><span>81"" W x 40"" D x 40"" H</span></p>","Mstar","loveseats","Barbra08-19, Black_2017, Black_Friday_2018, color-gray, Columbus_2017_1, Exclusive_Neha_10, feature-console, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, Memorial_2018, MLK, motion, NY, President_day, style-contemporary, Summer_2017, TAX, under-1000, width-75-85","REPLACE","2016-09-23T19:43:06-04:00","2020-02-05T11:39:10-05:00","true","2016-12-28T09:02:00-05:00","global","","https://www.jenniferfurniture.com/products/alden-power-reclining-loveseat-with-console","email-featured-sale","seating, loveseats, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, color-gray, style-contemporary, guardsman-exclude-sectional, material-leather-match, feature-power, power-reclining-loveseats, upholstery-items, all-active-products, width-75-85, mlk, alden-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"9127307079","alden-power-reclining-sofa","UPDATE","Alden Niles Power Reclining Sofa","<p><span>Relax in style with the Alden Power Collection.  Featuring supple gray leather seating, contrast accent stitching, and contemporary style that makes this collection look as good as it feels.</span></p>
<p>This premium sofa features dual power reclining chaise style footrests offering full leg support at the touch of a button.</p>
<p> </p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p><span>90"" W x 40"" D x 40"" H</span></p>","Mstar","sofas","Barbra08-19, Black_2017, Black_Friday_2018, color-gray, Columbus_2017_1, CURRENT_SALE, Exclusive_Neha_10, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, Memorial_2018, MLK, motion, NY, President_day, style-contemporary, Summer_2017, TAX, under-1000, width-85-95","REPLACE","2016-09-23T19:41:19-04:00","2020-02-05T11:39:10-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/alden-power-reclining-sofa","email-featured-sale","seating, sofas-1, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, color-gray, style-contemporary, guardsman-exclude-sectional, material-leather-match, feature-power, power-motion-sofas, upholstery-items, all-active-products, width-85-95, mlk, alden-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, sofas, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"9127328711","alden-power-recliner","UPDATE","Alden Power Recliner","<p><span>Relax in style with the Alden Power Collection.  Featuring supple gray leather seating, contrast accent stitching, and contemporary style that makes this collection look as good as it feels.</span></p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p><span>39"" W x 40"" D x 41"" H</span></p>","Mstar","recliners","Barbra08-19, Black_2017, Black_Friday_2018, color-gray, Columbus_2017_1, CURRENT_SALE, Exclusive_Neha_10, feature-console, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, Memorial_2018, MLK, motion, NY, power-recliners, President_day, style-contemporary, Summer_2017, TAX, under-1000, width-35-45","REPLACE","2016-09-23T19:44:01-04:00","2020-02-05T11:39:10-05:00","true","2016-09-28T18:47:00-04:00","global","","https://www.jenniferfurniture.com/products/alden-power-recliner","email-featured-sale","seating, recliners, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, color-gray, style-contemporary, guardsman-exclude-sectional, material-leather-match, feature-power, power-recliners, delivery-chairs, all-active-products, width-35-45, mlk, power-lift-recliner, alden-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, living-room-chairs, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"9834052999","bucco-chair","UPDATE","Bucco Chair","<p>The Bucco Brown Chair will be great addition to your living space with its rolled arms, and square chunk legs and comfortably padded boxed cushions. The polyester blend fabric gives you assurance of easy care. The Bucco Collection will bring a warm timeless style into your living room.<br></p>
<p><strong>Dimensions: </strong><br></p>
<p>Chair - 42"" W x 35"" D x 38"" H. <br></p>
<p><span><strong>*KD Feature</strong>: This model is able to be partially assembled in home for easier access into the room you want!  If you have any questions on this, just ask us!</span></p>","Mstar","Chairs","Barbra08-19, clearance, ElectionDay_2018, featured, Jan_14_2019, july4th_2018, Labor2018, material-polyester, Memorial2019, MLK, New_Year_2018, No_sale_dis, ottoman, sofa-chairs, style-casual, style-contemporary, Summer_2019, under-500, width-35-45","REPLACE","2017-02-08T11:08:10-05:00","2020-02-05T00:18:27-05:00","true","2020-01-22T12:50:30-05:00","global","","https://www.jenniferfurniture.com/products/bucco-chair","","seating, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, style-contemporary, guardsman-exclude-sectional, bucco-living-room-collection, all-active-products, width-35-45, closeout-and-clearance, mlk, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, living-room-upholstery, living-room-chairs, discount-furniture, berkley-heights-bedroom-collection-2"
"9127431879","alden-power-reclining-living-room-set","UPDATE","Alden Power Reclining Living Room Set","<p>Relax in style with the Alden Power Collection.  Featuring supple gray leather seating, contrast accent stitching, and contemporary style that makes this collection look as good as it feels. The set includes Reclining Sofa, Reclining Console Loveseat, and Reclining Chair</p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p>Sofa- 90"" W x 40"" D x 40"" H</p>
<p>Loveseat - 81"" W x 40"" D x 40"" H</p>
<p>Recliner - 39"" W x 40"" D x 41"" H</p>","Mstar","living room sets","Barbra08-19, Black_2017, Black_Friday_2018, color-gray, Columbus_2017_1, CURRENT_SALE, Exclusive_Neha_10, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, Memorial_2018, MLK, motion, NY, over-2000, President_day, style-contemporary, Summer_2017, TAX, under-2000, width-85-95","REPLACE","2016-09-23T19:59:11-04:00","2020-02-05T11:39:10-05:00","true","2016-11-14T07:38:00-05:00","global","","https://www.jenniferfurniture.com/products/alden-power-reclining-living-room-set","email-featured-sale","guardsman-protected, living-room-sets, all, under-2000, over-2000, color-gray, style-contemporary, material-leather-match, feature-power, power-reclining-sets, delivery-sets, guardsman-sets-sectionals, all-active-products, width-85-95, mlk, alden-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, living-room-sets-3, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"9601481863","lombardi-power-reclining-living-room-set","UPDATE","Lombardi Power Reclining Living Room Set","<p><strong>✪ PRE-ORDER NOW!  ETA March '20 ✪   </strong><br></p>
<p>*If you have any questions, please contact us.</p>
<p> </p>
<p>Covered in beautiful salsa leather, this power reclining collection is eye-catching and beyond comfortable. It exudes style and luxury.</p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p>Sofa - 90"" W x 38"" D x 39.5"" H</p>
<p>Loveseat - 79"" W x 38"" D x 39.5"" H</p>
<p>Chair - 39.5"" W x 38"" D x 39.5"" H</p>
<p><span>Material: Leather Match - Top-grain leather where the body touches, vinyl</span><br><span>sides.</span></p>","Mstar","living room set","BF2019, color-red, feature-power, material-leather-match, motion, over-2000, power-recliner, preorder, style-contemporary, under-2000, width-85-95","REPLACE","2016-12-27T08:54:49-05:00","2020-02-04T18:27:59-05:00","true","2016-12-27T09:00:00-05:00","global","","https://www.jenniferfurniture.com/products/lombardi-power-reclining-living-room-set","email-featured-sale, new-year-motion","guardsman-protected, living-room-sets, all, under-2000, over-2000, color-red, style-contemporary, guardsman-exclude-sectional, material-leather-match, feature-power, power-reclining-sets, all-active-products, lombardi-power-motion-living-room-collection, width-85-95, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, living-room-sets-3, loftfeatured, graceville-living-room-collection, spookysale, preorder, living-room-upholstery, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"9883546951","mabella-plaza-power-recliner","UPDATE","Mabella Plaza II Power Recliner / Saddle","<p><span>Available in caramel or gray leather match upholstery, the Mabella Plaza Reclining Collection's rich look is simply beautiful. Pull the lever and sink in to the reclined position. How relaxing!</span></p>
<p><strong>DIMENSIONS</strong></p>
<p>42.5"" W x 40"" D x 39"" H</p>","Mstar","recliners","Aug_2017, Black_2017, clearance, color-brown, Columbus_2017_1, feature-power, featured, July_2017, material-leather-match, Memorial_day_2017, motion, No_discount, No_Tax_Exclude_Discount, style-contemporary, style-retro, Summer_2017, TAX, under-1000, under-1500, under-2000, under-500, width-35-45","REPLACE","2017-02-16T13:17:12-05:00","2020-01-21T17:37:11-05:00","true","2020-01-19T01:37:41-05:00","global","","https://www.jenniferfurniture.com/products/mabella-plaza-power-recliner","","seating, recliners, mabella-plaza-living-room-collection, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, color-brown, style-contemporary, style-retro, guardsman-exclude-sectional, material-leather-match, feature-power, power-recliners, delivery-chairs, all-active-products, width-35-45, closeout-and-clearance, power-lift-recliner, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, living-room-upholstery, living-room-chairs, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"10419894803","riley-ottoman","UPDATE","Riley Ottoman","<p>Covered in luscious chocolate leather, the Riley ottoman is the modern <span mce-data-marked=""1"">ottoman </span>that speaks volume of class and status.</p>
<p><strong>Dimensions: <br></strong></p>
<p><span>30"" W x 21"" D x 18"" H.</span></p>
<p><strong>*Knock Down (KD) Feature:</strong><span> This model is able to be partially assembled in home for easier access into the room you want!  If you have any questions on this, just ask us!</span></p>","Mstar","ottomans","Black_Friday_Plus_2018, BlackFriday_Plus, clearance, color-brown, columbus, Columbus_2017_1, Election, ElectionDay_2018, Exclusive_Neha_10, Holiday_1, Holiday_2018, Jan_14_2019, july4th_2018, July_2017, LABOR_DAY, material-leather-match, MLK, No_Discount, President_day, sleeper-queen, style-contemporary, SUMMER-7/20/16, Summer_2017, under-500, width-75-85","REPLACE","2017-05-04T22:39:05-04:00","2020-02-05T11:20:55-05:00","true","2017-04-01T15:00:00-04:00","global","","https://www.jenniferfurniture.com/products/riley-ottoman","labor-day-preview-sofabeds","ottomans, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, color-brown, style-contemporary, sleeper-queen, guardsman-exclude-sectional, material-leather-match, ancillary-items, all-active-products, labor-day-preview, columbus-day, width-75-85, closeout-and-clearance, mlk, riley-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, riley-bedroom-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, discount-furniture, berkley-heights-bedroom-collection-2"
"10197576403","riley-chair","UPDATE","Riley Chair","<p>Covered in luscious chocolate leather, the Riley Chair is the modern contemporary <span mce-data-marked=""1"">chair </span>that speaks volume of class and status.</p>
<p><strong>Dimensions: <br></strong></p>
<p><span>34.5"" W x 34.5"" D x 35.0"" H.</span></p>
<p><strong>*Knock Down (KD) Feature:</strong><span> This model is able to be partially assembled in home for easier access into the room you want!  If you have any questions on this, just ask us!</span></p>","Mstar","chairs","Black_Friday_Plus_2018, BlackFriday_Plus, clearance, color-brown, columbus, Columbus_2017_1, Election, ElectionDay_2018, Exclusive_Neha_10, Holiday_1, Holiday_2018, Jan_14_2019, july4th_2018, July_2017, LABOR_DAY, material-leather-match, MLK, No_Discount, President_day, sleeper-queen, style-contemporary, SUMMER-7/20/16, Summer_2017, under-1000, under-1500, under-2000, under-500, width-75-85","REPLACE","2017-04-02T12:36:44-04:00","2020-02-05T11:20:53-05:00","true","2017-04-01T15:00:00-04:00","global","","https://www.jenniferfurniture.com/products/riley-chair","labor-day-preview-sofabeds","seating, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, color-brown, style-contemporary, sleeper-queen, guardsman-exclude-sectional, material-leather-match, all-active-products, labor-day-preview, columbus-day, width-75-85, closeout-and-clearance, mlk, riley-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, riley-bedroom-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, living-room-chairs, discount-furniture, berkley-heights-bedroom-collection-2"
"10814136019","bucco-sofa","UPDATE","Bucco Sofa","<p>The Bucco Beige Sofa will be a great addition to your living space with its rolled arms, and square chunk legs and comfortably padded boxed cushions. The covering of polyester blend gives you assurance of easy care. The Bucco Collection will bring a warm timeless style into your living room.</p>
<p><strong>In-Home Delivery!</strong></p>
<p>*Subject to stock availability and verification. After the purchase, we will arrange the delivery date and confirm the order.</p>
<p><strong>Dimensions: <br></strong></p>
<p>87"" W x 35"" D x 38"" H. <br></p>
<p><strong>*KD Feature:</strong><span> This model is able to be partially assembled in the home for easier access into the room you want!  If you have any questions about this, just ask us!</span></p>","Mstar","sofas","Barbra08-19, clearance, color-beige, ElectionDay_2018, Exclusive_Neha_10, featured, Jan_14_2019, july4th_2018, material-polyester, Memorial2019, No_sale_dis, President_Sale_2019, size-full, style-casual, style-contemporary, Summer_2019, under-500, width-85-95","REPLACE","2017-05-20T08:12:43-04:00","2020-02-05T11:20:55-05:00","true","2018-05-22T23:18:09-04:00","global","","https://www.jenniferfurniture.com/products/bucco-sofa","","seating, sofas-1, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, size-full, color-beige, style-contemporary, guardsman-exclude-sectional, bucco-living-room-collection, upholstery-items, all-active-products, width-85-95, closeout-and-clearance, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, discount-eligible, living-room-upholstery, sofas, discount-furniture, standard-sofas, berkley-heights-bedroom-collection-2"
"11137807443","octavia-power-motion-sofa","UPDATE","Octavio Power Motion Sofa","<p><span>The slate microfiber leather look</span><span> contemporary Octavio</span> Power Motion Sofa is truly a beauty.</p>
<p><strong>In Home Delivery</strong></p>
<p>*Subject to stock availability and verification. After purchase we will arrange delivery date and confirm the order.</p>
<p><strong>DIMENSIONS</strong></p>
<p>87.5 W x 39.75 D x 41.5 H</p>","Mstar","sofas","BF2019, Black_Friday_2018, Black_Friday_Plus_2018, BlackFriday_Plus, color-blue, color-gray, Columbus_2017_1, Columbus_2018, feature-power, Holiday_1, Jan_14_2019, july4th_2018, July_2017, Labor2018, material-fabric, material-faux-leather, material-microfiber, Memorial2019, Memorial_2018, motion, old_clumbus, President_day, style-contemporary, SUMMER_CL_2018, under-1000, under-1500, under-2000, width-85-95","REPLACE","2017-06-06T22:38:14-04:00","2020-02-05T11:20:57-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/octavia-power-motion-sofa","email-featured-sale","seating, sofas-1, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, material-fabric, material-microfiber, material-faux-leather, color-gray, color-blue, style-contemporary, guardsman-exclude-sectional, feature-power, power-motion-sofas, upholstery-items, all-active-products, width-85-95, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, living-room-upholstery, sofas, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"11160671891","octavio-living-room-set","UPDATE","Octavio Power Reclining Living Room Set","<p>The slate microfiber leather look contemporary Octavio Living Room Set  is truly a beauty.</p>
<p><strong>DIMENSIONS</strong></p>
<p>Sofa<strong> </strong>-87.5 W x 39.75 D x 41.5 H</p>
<p>Loveseat - 77 W x 39.75 D x 41.5 H</p>
<p>Recliner - <span>37 W x 39.75 D x 41.5 H</span></p>
<p> </p>","Mstar","living room sets","BF2019, Black_Friday_2018, Black_Friday_Plus_2018, BlackFriday_Plus, color-blue, color-gray, Columbus_2017_1, Columbus_2018, feature-power, Holiday_1, Jan_14_2019, july4th_2018, July_2017, Labor2018, material-fabric, material-faux-leather, material-microfiber, Memorial_2018, motion, old_clumbus, President_day, style-contemporary, Summer_2017, SUMMER_CL_2018, under-2000, width-85-95","REPLACE","2017-06-10T17:01:49-04:00","2020-02-04T18:28:00-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/octavio-living-room-set","email-featured-sale","guardsman-protected, living-room-sets, all, under-2000, over-2000, material-fabric, material-microfiber, material-faux-leather, color-gray, color-blue, style-contemporary, feature-power, power-reclining-sets, delivery-sets, guardsman-sets-sectionals, all-active-products, width-85-95, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, living-room-sets-3, loftfeatured, graceville-living-room-collection, spookysale, living-room-upholstery, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"11137810387","octavia-power-loveseat","UPDATE","Octavio Power Loveseat","<p>The slate microfiber leather look contemporary Octavio Power Motion Loveseat is truly a beauty.</p>
<p><strong>DIMENSIONS</strong></p>
<p>77 W x 39.75 D x 41.5 H</p>
<p> </p>","Mstar","loveseats","BF2019, Black_Friday_2018, Black_Friday_Plus_2018, BlackFriday_Plus, color-blue, color-gray, Columbus_2017_1, Columbus_2018, feature-power, Holiday_1, Jan_14_2019, july4th_2018, July_2017, Labor2018, material-fabric, material-faux-leather, material-microfiber, Memorial2019, Memorial_2018, motion, old_clumbus, President_day, style-contemporary, SUMMER_CL_2018, under-1000, under-1500, under-2000, width-85-95","REPLACE","2017-06-06T22:40:52-04:00","2020-02-05T11:20:57-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/octavia-power-loveseat","email-featured-sale","seating, loveseats, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, material-fabric, material-microfiber, material-faux-leather, color-gray, color-blue, style-contemporary, guardsman-exclude-sectional, feature-power, power-reclining-loveseats, upholstery-items, all-active-products, width-85-95, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, living-room-upholstery, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"11137815379","octavia-power-power-recliner","UPDATE","Octavio Power Recliner","<p><span>The slate microfiber leather look</span><span> contemporary Octavio</span> Power Recliner is truly a beauty.</p>
<p><strong>DIMENSIONS</strong></p>
<p>37 W x 39.75 D x 41.5 H</p>","Mstar","recliners","BF2019, Black_Friday_2018, Black_Friday_Plus_2018, BlackFriday_Plus, color-blue, color-gray, Columbus_2017_1, Columbus_2018, feature-power, Holiday_1, Jan_14_2019, july4th_2018, July_2017, Labor2018, material-fabric, material-faux-leather, material-microfiber, Memorial2019, Memorial_2018, motion, old_clumbus, power-recliners, President_day, style-contemporary, SUMMER_CL_2018, under-1000, under-1500, under-2000, width-85-95","REPLACE","2017-06-06T22:43:02-04:00","2020-02-05T11:20:57-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/octavia-power-power-recliner","email-featured-sale","seating, recliners, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, material-fabric, material-microfiber, material-faux-leather, color-gray, color-blue, style-contemporary, guardsman-exclude-sectional, feature-power, power-recliners, delivery-chairs, all-active-products, width-85-95, power-lift-recliner, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, living-room-upholstery, living-room-chairs, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"11602277907","allesandro-loveseat","UPDATE","Allesandro Loveseat","<p>Our Allesandro Loveseat is a contemporary classic. The leather seat cushions provide the comfy support you want.  Allesandro's clean beige color is a stylish neutral. Keep a monochromatic look or add a splash of color in whatever accents you love!</p>
<p> </p>
<p><strong>In Home Delivery</strong></p>
<p>*Subject to stock availability and verification. After purchase we will arrange delivery date and confirm the order.</p>
<p><strong>DIMENSIONS</strong></p>
<p>Loveseat - 68"" W x 38"" D x 38"" H</p>","Mstar","Loveseats","Barbra08-19, BlackFriday_Plus, clearance, color-beige, columbus, deal, Exclusive_Neha_10, FF-7/11/16, july4th, July_2017, LABOR_DAY, material-leather-match, MLK, PREORDER, President_Sale_2019, style-casual, style-contemporary, SUMMER-7/20/16, under-1000, width-65-75","REPLACE","2017-07-08T13:29:34-04:00","2020-02-05T00:08:52-05:00","true","2016-04-28T14:21:00-04:00","global","","https://www.jenniferfurniture.com/products/allesandro-loveseat","","seating, loveseats, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, color-beige, style-contemporary, guardsman-exclude-sectional, material-leather-match, upholstery-items, july-4th-event, july4th-loveseats, friends-family-event, all-active-products, labor-day-preview, columbus-day, width-65-75, closeout-and-clearance, mlk, allesandro-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, preorder, living-room-upholstery, discount-furniture, berkley-heights-bedroom-collection-2"
"11602372947","terrence-power-sofa","UPDATE","Terrence Queen Sleeper Sofa","<p>The Terrence Queen Sleeper sofa comes with an upgrade memory foam mattress. 100% leather seating in beige.</p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p>87"" W x 39"" D x 39"" H</p>","Mstar","sofas","Barbra08-19, Black_2017, color-beige, Columbus_2017_1, Columbus_2018, Exclusive_Neha_10, export-1, Holiday_1, Jan_14_2019, July_2017, material-leather-, material-leather-match, motion, President_day, sleeper, sleepers, style-contemporary, SUMMER_CL_2018, under-1000, width-85-95","REPLACE","2017-07-08T13:42:41-04:00","2020-02-05T11:36:25-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/terrence-power-sofa","email-featured-sale","seating, sofas-1, guardsman-protected, living-room-sets, all, under-1500, under-2000, material-leather, color-beige, style-contemporary, guardsman-exclude-sectional, material-leather-match, sleeper-sofas, upholstery-items, all-active-products, width-85-95, leather-sleeper-sofas, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, sofas, discount-furniture, standard-sofas, berkley-heights-bedroom-collection-2"
"11602293587","allesandro-chair","UPDATE","Allesandro Chair","<p>Our Allesandro Chair is a contemporary classic. The leather seat cushions provide the comfy support you want.  Allesandro's clean beige color is a stylish neutral. Keep a monochromatic look or add a splash of color in whatever accents you love!</p>
<p> </p>
<p><strong>DIMENSIONS</strong></p>
<p>Chair- 34"" W x 38"" D x 38"" H</p>","Mstar","Chairs","Barbra08-19, BlackFriday_Plus, color-beige, columbus, deal, Exclusive_Neha_10, FF-7/11/16, july4th, July_2017, LABOR_DAY, material-leather-match, MLK, PREORDER, style-casual, style-contemporary, SUMMER-7/20/16, under-500, width-25-35","REPLACE","2017-07-08T13:31:44-04:00","2020-02-05T11:36:25-05:00","true","2016-04-28T14:21:00-04:00","global","","https://www.jenniferfurniture.com/products/allesandro-chair","","seating, guardsman-protected, living-room-sets, all, under-500, under-1000, under-1500, under-2000, color-beige, style-contemporary, guardsman-exclude-sectional, material-leather-match, july-4th-event, friends-family-event, all-active-products, labor-day-preview, columbus-day, width-25-35, mlk, allesandro-living-room-collection, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, preorder, living-room-upholstery, living-room-chairs, discount-furniture, berkley-heights-bedroom-collection-2"
"11602383507","terrence-power-loveseat","UPDATE","Terrence Power Loveseat","<p>The Terrence Power Loveseat and is truly a beauty.</p>
<p><strong>DIMENSIONS</strong></p>
<p>Loveseat  -76"" W x 38"" D x 49"" H</p>","Mstar","loveseats","Black_2017, Columbus_2017_1, Columbus_2018, console, Exclusive_Neha_10, export-1, feature-power, Holiday_1, Jan_14_2019, July_2017, material-leather-match, motion, President_day, style-contemporary, SUMMER_CL_2018, under-1000, under-1500, under-2000, width-85-95","REPLACE","2017-07-08T13:44:33-04:00","2020-02-05T00:08:52-05:00","true","2016-09-28T10:19:00-04:00","global","","https://www.jenniferfurniture.com/products/terrence-power-loveseat","email-featured-sale","seating, loveseats, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, style-contemporary, guardsman-exclude-sectional, material-leather-match, feature-power, power-reclining-loveseats, upholstery-items, all-active-products, width-85-95, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
"11602393683","terrence-power-recliner","UPDATE","Terrence Power Recliner Chair","<p>The Terrence Power Recliner is leather Match Collection is beautiful and elegant.  The best part is that it reclines with ease.</p>
<p><strong style=""line-height: 1.4;"">DIMENSIONS</strong></p>
<p>39"" W x 38"" D x 39"" H</p>","Mstar","recliners","Black_2017, color-brown, color-dark, columbus, Columbus_2017_1, Columbus_2018, Exclusive_Neha_10, export-1, feature-manual, HOLIDAY, Holiday_1, Jan_14_2019, material-leather-match, motion, NY, power-recliners, President_day, style-traditional, SUMMER-7/20/16, SUMMER_CL_2018, TAX, under-1000, under-1500, under-2000, width-35-45","REPLACE","2017-07-08T13:46:19-04:00","2020-02-05T00:08:52-05:00","true","2016-05-13T09:14:00-04:00","global","","https://www.jenniferfurniture.com/products/terrence-power-recliner","","seating, recliners, guardsman-protected, living-room-sets, all, under-1000, under-1500, under-2000, color-brown, style-traditional, guardsman-exclude-sectional, material-leather-match, feature-manual, manual-recliners, delivery-chairs, all-active-products, columbus-day, width-35-45, terrence-living-room-collection, flynn-bedroom-collection, new-living-room-collection-collection, trea-living-room-collection, loftfeatured, graceville-living-room-collection, spookysale, discount-eligible, living-room-upholstery, living-room-chairs, active-power-motion-products, discount-furniture, berkley-heights-bedroom-collection-2"
